Date,Component,Type,Event,Event ID
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for _.vpce-05a53832cafe32829-npifza9s.s3.eu-west-1.vpce.amazonaws.com is too old, skipping.",25651
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for rxc8998g6g.dattolocal.net is too old, skipping.",25652
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for control.vpce-00bcb3a4e20be7338-ejiappol.s3.ap-northeast-1.vpce.amazonaws.com is too old, skipping.",25653
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for control.vpce-00bcb3a4e20be7338-ejiappol-ap-northeast-1a.s3.ap-northeast-1.vpce.amazonaws.com is too old, skipping.",25654
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for bucket.vpce-00bcb3a4e20be7338-ejiappol.s3.ap-northeast-1.vpce.amazonaws.com is too old, skipping.",25655
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for bucket.vpce-00bcb3a4e20be7338-ejiappol-ap-northeast-1a.s3.ap-northeast-1.vpce.amazonaws.com is too old, skipping.",25656
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for accesspoint.vpce-00bcb3a4e20be7338-ejiappol.s3.ap-northeast-1.vpce.amazonaws.com is too old, skipping.",25657
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for accesspoint.vpce-00bcb3a4e20be7338-ejiappol-ap-northeast-1a.s3.ap-northeast-1.vpce.amazonaws.com is too old, skipping.",25658
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for _.vpce-00bcb3a4e20be7338-ejiappol.s3.ap-northeast-1.vpce.amazonaws.com is too old, skipping.",25659
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for _.vpce-00bcb3a4e20be7338-ejiappol-ap-northeast-1a.s3.ap-northeast-1.vpce.amazonaws.com is too old, skipping.",25660
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for tabaco.base2.pt is too old, skipping.",25661
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for pve.wisdod.com is too old, skipping.",25662
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device2377907-55a37091-local.wd2go.com is too old, skipping.",25663
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device848519-3954c57a-local.wd2go.com is too old, skipping.",25664
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device1165303-63077b5b-local.wd2go.com is too old, skipping.",25665
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for stage.ops.clockify.me is too old, skipping.",25666
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for 43516f443df7b812bea33cb6ec9918ff03bb3122.unraid.net is too old, skipping.",25667
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for chrr4b8x29.dattolocal.net is too old, skipping.",25668
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for sebastian.vynsmart.com is too old, skipping.",25669
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device9066637-48a10685-local.wd2go.com is too old, skipping.",25670
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device4907336-2401c337-local.wd2go.com is too old, skipping.",25671
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for api.rosa-poc.intv.p1.openshiftapps.com is too old, skipping.",25672
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for hydra.3cx.co.za is too old, skipping.",25673
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for test-1.2oqvb3.c9.kafka.us-east-1.amazonaws.com is too old, skipping.",25674
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for still-base-7745.spirelan.com is too old, skipping.",25675
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for superserver.net-cc.com is too old, skipping.",25676
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device4170552-4735570b-local.wd2go.com is too old, skipping.",25677
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device3977998-177b367c-local.wd2go.com is too old, skipping.",25678
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device8100865-4d0bda17-local.wd2go.com is too old, skipping.",25679
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device3704236-73140151-local.wd2go.com is too old, skipping.",25680
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-ded1864d-3d17-4617-a1bc-09259a3e451a.remotewd.com is too old, skipping.",25681
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device7921731-0a148ccf-local.wd2go.com is too old, skipping.",25682
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device3508015-755dafb6-local.wd2go.com is too old, skipping.",25683
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device3252100-96167936-local.wd2go.com is too old, skipping.",25684
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device7821007-4b8ab4a9-local.wd2go.com is too old, skipping.",25685
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for local.chdev.org is too old, skipping.",25686
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-c2f2c269-4a34-411c-9e14-5fa2abe9bf15.remotewd.com is too old, skipping.",25687
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device7640167-e9a08baf-local.wd2go.com is too old, skipping.",25688
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-3427ff1b-5c1c-4699-9804-d5ec052fd8e3.remotewd.com is too old, skipping.",25689
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for 2ggfgkjmh4.dattolocal.net is too old, skipping.",25690
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device3026573-90e750aa-local.wd2go.com is too old, skipping.",25691
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for 26xyf9y38y.dattolocal.net is too old, skipping.",25692
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for 86vkk6hrrb.dattolocal.net is too old, skipping.",25693
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for device-local-a8b1932c-cd15-4920-8ca2-ded9f9d418c3.remotewd.com is too old, skipping.",25694
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for www.bnif.com.cn is too old, skipping.",25695
2026-08-18 09:09:37,sfp_mnemonic,DEBUG,"Record 10.10.10.201 found for ns4.it-d.it is too old, skipping.",25696
2026-08-18 09:09:37,sflib,STATUS,"Fetching (GET): https://api.mnemonic.no/pdns/v3/10.10.10.201?limit=500&offset=500 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=30, cookies=None)",25697
2026-08-18 09:09:37,sflib,STATUS,Fetched https://api.mnemonic.no/pdns/v3/10.10.10.201?limit=500&offset=500 (221 bytes in 0.5832571983337402s),25698
2026-08-18 09:09:38,sfp_mnemonic,STATUS,No results found for 10.10.10.201,25699
2026-08-18 09:09:38,sfp_mnemonic,STATUS,No passive DNS data found for 10.10.10.201,25700
2026-08-18 09:09:38,sfp_greensnow,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25701
2026-08-18 09:09:38,sfp_greensnow,DEBUG,Checking maliciousness of 10.10.10.201 (IP_ADDRESS) with greensnow.co,25702
2026-08-18 09:09:38,sfp_pulsedive,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25703
2026-08-18 09:09:38,sfp_pulsedive,ERROR,You enabled sfp_pulsedive but did not set an API key!,25704
2026-08-18 09:09:38,sfp_abstractapi,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25705
2026-08-18 09:09:38,sfp_abstractapi,ERROR,You enabled sfp_abstractapi but did not set any API keys!,25706
2026-08-18 09:09:38,sfp_bingsharedip,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25707
2026-08-18 09:09:38,sfp_bingsharedip,ERROR,You enabled sfp_bingsharedip but did not set a Bing API key!,25708
2026-08-18 09:09:38,sfp_blocklistde,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25709
2026-08-18 09:09:38,sfp_blocklistde,DEBUG,Checking maliciousness of 10.10.10.201 (IP_ADDRESS) with blocklist.de,25710
2026-08-18 09:09:38,sfp_onyphe,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25711
2026-08-18 09:09:38,sfp_onyphe,ERROR,"You enabled sfp_onyphe, but did not set an API key!",25712
2026-08-18 09:09:38,sfp_ipapicom,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25713
2026-08-18 09:09:38,sfp_ipapicom,ERROR,You enabled sfp_ipapicom but did not set an API key!,25714
2026-08-18 09:09:38,sfp_iknowwhatyoudownload,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25715
2026-08-18 09:09:38,sfp_iknowwhatyoudownload,ERROR,You enabled sfp_iknowwhatyoudownload but did not set an API key!,25716
2026-08-18 09:09:38,sfp_intelx,ERROR,You enabled sfp_intelx but did not set an API key and/or base URL!,25717
2026-08-18 09:09:38,sfp_metadefender,ERROR,You enabled sfp_metadefender but did not set an API key!,25718
2026-08-18 09:09:38,sfp_spyonweb,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25719
2026-08-18 09:09:38,sfp_spyonweb,ERROR,You enabled sfp_spyonweb but did not set an API key!,25720
2026-08-18 09:09:38,sfp_ipinfo,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25721
2026-08-18 09:09:38,sfp_ipinfo,ERROR,You enabled sfp_ipinfo but did not set an API key!,25722
2026-08-18 09:09:38,sfp_tool_testsslsh,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25723
2026-08-18 09:09:38,sfp_tool_testsslsh,ERROR,You enabled sfp_tool_testsslsh but did not set a path to the tool!,25724
2026-08-18 09:09:38,sfp_securitytrails,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25725
2026-08-18 09:09:38,sfp_securitytrails,ERROR,You enabled sfp_securitytrails but did not set an API uid/secret!,25726
2026-08-18 09:09:38,sfp_binaryedge,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25727
2026-08-18 09:09:38,sfp_binaryedge,ERROR,You enabled sfp_binaryedge but did not set an API key!,25728
2026-08-18 09:09:38,sfp_leakix,DEBUG,"You enabled sfp_leakix but did not set an API key, results are limited",25729
2026-08-18 09:09:38,sfp_leakix,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25730
2026-08-18 09:09:38,sflib,STATUS,"Fetching (GET): https://leakix.net/host/10.10.10.201 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",25731
2026-08-18 09:09:38,sflib,STATUS,Fetched https://leakix.net/host/10.10.10.201 (17 bytes in 0.28174519538879395s),25732
2026-08-18 09:09:39,sfp_leakix,ERROR,Failed to retrieve content from LeakIX,25733
2026-08-18 09:09:39,sfp_leakix,DEBUG,No information found for host 10.10.10.201,25734
2026-08-18 09:09:39,sfp_ipqualityscore,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25735
2026-08-18 09:09:39,sfp_ipqualityscore,ERROR,You enabled sfp_ipqualityscore but did not set an API Key!,25736
2026-08-18 09:09:39,sfp_fsecure_riddler,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25737
2026-08-18 09:09:39,sfp_fsecure_riddler,ERROR,You enabled sfp_fsecure_riddler but did not set an API username/password!,25738
2026-08-18 09:09:39,sfp_spamcop,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25739
2026-08-18 09:09:39,sfp_spamcop,DEBUG,Checking SpamCop blacklist: 201.10.10.10.bl.spamcop.net,25740
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25741
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,"Lookaside max: 10.10.10.192, min: 10.10.10.207",25742
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 10.10.10.192,25743
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Look-aside resolve for 10.10.10.192 failed.,25744
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 10.10.10.193,25745
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Look-aside resolve for 10.10.10.193 failed.,25746
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 10.10.10.194,25747
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Look-aside resolve for 10.10.10.194 failed.,25748
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 10.10.10.195,25749
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Look-aside resolve for 10.10.10.195 failed.,25750
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 10.10.10.196,25751
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Look-aside resolve for 10.10.10.196 failed.,25752
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 10.10.10.197,25753
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Look-aside resolve for 10.10.10.197 failed.,25754
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 10.10.10.198,25755
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Look-aside resolve for 10.10.10.198 failed.,25756
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 10.10.10.199,25757
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Look-aside resolve for 10.10.10.199 failed.,25758
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 10.10.10.200,25759
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Look-aside resolve for 10.10.10.200 failed.,25760
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 10.10.10.201,25761
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 10.10.10.202,25762
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Look-aside resolve for 10.10.10.202 failed.,25763
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 10.10.10.203,25764
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Look-aside resolve for 10.10.10.203 failed.,25765
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 10.10.10.204,25766
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Look-aside resolve for 10.10.10.204 failed.,25767
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 10.10.10.205,25768
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Look-aside resolve for 10.10.10.205 failed.,25769
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 10.10.10.206,25770
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Look-aside resolve for 10.10.10.206 failed.,25771
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Attempting look-aside lookup of: 10.10.10.207,25772
2026-08-18 09:09:40,sfp_dnsneighbor,DEBUG,Look-aside resolve for 10.10.10.207 failed.,25773
2026-08-18 09:09:40,sfp_tool_onesixtyone,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25774
2026-08-18 09:09:40,sfp_tool_onesixtyone,ERROR,You enabled sfp_tool_onesixtyone but did not set a path to the tool!,25775
2026-08-18 09:09:40,sfp_xforce,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25776
2026-08-18 09:09:40,sfp_xforce,ERROR,You enabled sfp_xforce but did not set an API key/password!,25777
2026-08-18 09:09:40,sfp_phishstats,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25778
2026-08-18 09:09:40,sflib,STATUS,"Fetching (GET): https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C10.10.10.201%29&_size=1 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",25779
2026-08-18 09:09:44,sfp_sslcert,STATUS,Unable to SSL-connect to 10.10.10.201 (timed out),25780
2026-08-18 09:09:44,sfp_robtex,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25781
2026-08-18 09:09:44,sflib,STATUS,"Fetching (GET): https://freeapi.robtex.com/ipquery/10.10.10.201 (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",25782
2026-08-18 09:09:44,sflib,STATUS,Fetched https://freeapi.robtex.com/ipquery/10.10.10.201 (114 bytes in 0.4118080139160156s),25783
2026-08-18 09:09:44,sfp__stor_db,DEBUG,Storing an event: RAW_RIR_DATA,25784
2026-08-18 09:09:45,sfp_robtex,DEBUG,Host ub5hhixg.bybanking.com no longer resolves to 10.10.10.201,25785
2026-08-18 09:09:45,sfp_customfeed,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25786
2026-08-18 09:09:45,sfp_customfeed,ERROR,You enabled sfp_customfeed but defined no custom feed URL!,25787
2026-08-18 09:09:45,sfp_badpackets,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25788
2026-08-18 09:09:45,sfp_badpackets,ERROR,You enabled sfp_badpackets but did not set an API key!,25789
2026-08-18 09:09:45,sfp_alienvault,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25790
2026-08-18 09:09:45,sflib,STATUS,"Fetching (GET): https://otx.alienvault.com/api/v1/indicators/IPv4/10.10.10.201/passive_dns (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",25791
2026-08-18 09:09:45,sflib,ERROR,Failed to connect to https://otx.alienvault.com/api/v1/indicators/IPv4/10.10.10.201/passive_dns,25792
2026-08-18 09:09:45,sfp_alienvault,STATUS,No Passive DNS info for 10.10.10.201,25793
2026-08-18 09:09:45,sflib,STATUS,"Fetching (GET): https://otx.alienvault.com/api/v1/indicators/IPv4/10.10.10.201/reputation (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",25794
2026-08-18 09:09:45,sflib,ERROR,Failed to connect to https://otx.alienvault.com/api/v1/indicators/IPv4/10.10.10.201/reputation,25795
2026-08-18 09:09:45,sfp_wikipediaedits,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25796
2026-08-18 09:09:45,sflib,STATUS,"Fetching (GET): https://en.wikipedia.org/w/api.php?action=feedcontributions&user=XXX (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",25797
2026-08-18 09:09:45,sfp_portscan_tcp,STATUS,Spawning thread to check port: 23 on 10.10.10.201,25798
2026-08-18 09:09:45,sfp_portscan_tcp,STATUS,Spawning thread to check port: 636 on 10.10.10.201,25799
2026-08-18 09:09:45,sfp_portscan_tcp,STATUS,Spawning thread to check port: 22 on 10.10.10.201,25800
2026-08-18 09:09:45,sfp_portscan_tcp,STATUS,Spawning thread to check port: 110 on 10.10.10.201,25801
2026-08-18 09:09:45,sfp_portscan_tcp,STATUS,Spawning thread to check port: 8080 on 10.10.10.201,25802
2026-08-18 09:09:45,sfp_portscan_tcp,STATUS,Spawning thread to check port: 113 on 10.10.10.201,25803
2026-08-18 09:09:45,sfp_portscan_tcp,STATUS,Spawning thread to check port: 992 on 10.10.10.201,25804
2026-08-18 09:09:45,sfp_portscan_tcp,STATUS,Spawning thread to check port: 1080 on 10.10.10.201,25805
2026-08-18 09:09:45,sfp_portscan_tcp,STATUS,Spawning thread to check port: 995 on 10.10.10.201,25806
2026-08-18 09:09:45,sfp_portscan_tcp,STATUS,Spawning thread to check port: 445 on 10.10.10.201,25807
2026-08-18 09:09:45,sfp__stor_db,DEBUG,Storing an event: CO_HOSTED_SITE,25808
2026-08-18 09:09:46,sflib,STATUS,Fetched https://en.wikipedia.org/w/api.php?action=feedcontributions&user=XXX (432 bytes in 0.5086932182312012s),25809
2026-08-18 09:09:46,sfp_riskiq,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25810
2026-08-18 09:09:46,sfp_riskiq,ERROR,You enabled sfp_riskiq but did not set an credentials!,25811
2026-08-18 09:09:46,sfp_ripe,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25812
2026-08-18 09:09:46,sflib,STATUS,"Fetching (GET): https://stat.ripe.net/data/network-info/data.json?resource=10.10.10.201 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",25813
2026-08-18 09:09:46,sflib,STATUS,Fetched https://stat.ripe.net/data/network-info/data.json?resource=10.10.10.201 (384 bytes in 0.3644528388977051s),25814
2026-08-18 09:09:46,sflib,STATUS,"Fetching (GET): https://stat.ripe.net/data/whois/data.json?resource= (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",25815
2026-08-18 09:09:46,sflib,STATUS,Fetched https://stat.ripe.net/data/whois/data.json?resource= (456 bytes in 0.32790541648864746s),25816
2026-08-18 09:09:46,sfp_ripe,DEBUG,Could not identify BGP AS for ,25817
2026-08-18 09:09:46,sfp_hosting,DEBUG,"Received event, IP_ADDRESS, from SpiderFoot UI",25818
2026-08-18 09:09:46,sfp_surbl,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25819
2026-08-18 09:09:46,sfp_surbl,DEBUG,Checking SURBL blacklist: whatuwant.co.multi.surbl.org,25820
2026-08-18 09:09:56,sflib,ERROR,Failed to connect to https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C10.10.10.201%29&_size=1,25821
2026-08-18 09:09:56,sfp_phishstats,DEBUG,No information found from PhishStats for 10.10.10.201.,25822
2026-08-18 09:09:56,sfp_abusech,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25823
2026-08-18 09:09:56,sfp_abusech,DEBUG,Checking maliciousness of whatuwant.co (CO_HOSTED_SITE) with Abuse.ch URL Haus,25824
2026-08-18 09:09:56,sfp_virustotal,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25825
2026-08-18 09:09:56,sflib,STATUS,"Fetching (GET): https://www.virustotal.com/vtapi/v2/domain/report?domain=whatuwant.co&apikey=XXX (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",25826
2026-08-18 09:09:56,sflib,STATUS,Fetched https://www.virustotal.com/vtapi/v2/domain/report?domain=whatuwant.co&apikey=XXX (2846 bytes in 0.5387847423553467s),25827
2026-08-18 09:10:01,sfp_portscan_tcp,STATUS,Spawning thread to check port: 514 on 10.10.10.201,25828
2026-08-18 09:10:01,sfp_portscan_tcp,STATUS,Spawning thread to check port: 119 on 10.10.10.201,25829
2026-08-18 09:10:01,sfp_portscan_tcp,STATUS,Spawning thread to check port: 3306 on 10.10.10.201,25830
2026-08-18 09:10:01,sfp_portscan_tcp,STATUS,Spawning thread to check port: 88 on 10.10.10.201,25831
2026-08-18 09:10:01,sfp_portscan_tcp,STATUS,Spawning thread to check port: 631 on 10.10.10.201,25832
2026-08-18 09:10:01,sfp_portscan_tcp,STATUS,Spawning thread to check port: 138 on 10.10.10.201,25833
2026-08-18 09:10:01,sfp_portscan_tcp,STATUS,Spawning thread to check port: 5903 on 10.10.10.201,25834
2026-08-18 09:10:01,sfp_portscan_tcp,STATUS,Spawning thread to check port: 512 on 10.10.10.201,25835
2026-08-18 09:10:01,sfp_portscan_tcp,STATUS,Spawning thread to check port: 179 on 10.10.10.201,25836
2026-08-18 09:10:01,sfp_portscan_tcp,STATUS,Spawning thread to check port: 1433 on 10.10.10.201,25837
2026-08-18 09:10:02,sfp_threatcrowd,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25838
2026-08-18 09:10:02,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=whatuwant.co (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",25839
2026-08-18 09:10:02,sflib,ERROR,Failed to connect to https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=whatuwant.co,25840
2026-08-18 09:10:02,sfp_threatcrowd,STATUS,No ThreatCrowd info found for whatuwant.co,25841
2026-08-18 09:10:02,sfp_vxvault,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25842
2026-08-18 09:10:02,sfp_vxvault,DEBUG,Checking maliciousness of whatuwant.co (CO_HOSTED_SITE) with VXVault.net,25843
2026-08-18 09:10:02,sfp_cybercrimetracker,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25844
2026-08-18 09:10:02,sfp_cybercrimetracker,DEBUG,Checking maliciousness of whatuwant.co (CO_HOSTED_SITE) with CyberCrime-Tracker.net,25845
2026-08-18 09:10:02,sfp_zoneh,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25846
2026-08-18 09:10:02,sfp_dnsresolve,DEBUG,"Received event, RAW_RIR_DATA, from sfp_robtex",25847
2026-08-18 09:10:02,sfp_email,DEBUG,"Received event, RAW_RIR_DATA, from sfp_robtex",25848
2026-08-18 09:10:02,sfp_names,DEBUG,"Received event, RAW_RIR_DATA, from sfp_robtex",25849
2026-08-18 09:10:02,sfp_names,DEBUG,Ignoring RAW_RIR_DATA from untrusted module.,25850
2026-08-18 09:10:02,sfp_cleanbrowsing,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25851
2026-08-18 09:10:07,sfp_cleanbrowsing,DEBUG,Unable to resolve whatuwant.co,25852
2026-08-18 09:10:11,sfp_dnsresolve,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25853
2026-08-18 09:10:11,sfp_dns_for_family,DEBUG,"Received event, CO_HOSTED_SITE, from sfp_robtex",25854
2026-08-18 09:10:12,sfp__stor_db,DEBUG,Storing an event: CO_HOSTED_SITE_DOMAIN,25855
2026-08-18 09:10:12,sfp_cleanbrowsing,DEBUG,Unable to resolve whatuwant.co,25856
2026-08-18 09:10:16,sfp_portscan_tcp,STATUS,Spawning thread to check port: 25 on 10.10.10.201,25857
2026-08-18 09:10:16,sfp_portscan_tcp,STATUS,Spawning thread to check port: 443 on 10.10.10.201,25858
2026-08-18 09:10:16,sfp_portscan_tcp,STATUS,Spawning thread to check port: 137 on 10.10.10.201,25859
2026-08-18 09:10:16,sfp_portscan_tcp,STATUS,Spawning thread to check port: 79 on 10.10.10.201,25860
2026-08-18 09:10:16,sfp_portscan_tcp,STATUS,Spawning thread to check port: 139 on 10.10.10.201,25861
